,authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,sentiment,we_count,them_count
906,20100,1026,False,334,2698,2020-05-22T06:51:00.000Z,1700000,9200000,74000,@carrieberkk thought I’d try it cause why not. I’ll do a progressive video everyday for 10 days! Here we go... #gym #fitnesschallenge #fyp #xyzbca,24,"{'label': 'positive', 'score': 0.8273952603340149}",2,0
907,2200000,85,False,697,6361,2020-06-13T15:38:49.000Z,1500000,11200000,123600,Your ass and legs will burn  #foryoupage #fyp #fit #workoutchallenge #workout #fitness #sisters #fitnesschallenge,51,"{'label': 'neutral', 'score': 0.5348792672157288}",1,0
908,66300,0,False,307,2726,2020-10-27T17:08:58.000Z,1200000,9400000,1608,I’m born to succeed. #board #fitness #fitnesschallenge #sports,35,"{'label': 'positive', 'score': 0.9251522421836853}",0,0
909,36700,49,False,61,742,2020-03-18T04:13:51.000Z,1100000,15500000,564,Never give up#foyoupage #fitnesschallenge #motivation #fitness #skills,19,"{'label': 'positive', 'score': 0.8804604411125183}",0,0
910,48500,15,False,94,3043,2020-05-24T11:54:41.000Z,1000000,8700000,4504,Dosto bahut muskil se bni ye video.#desiworkout #armwrestling #workout #crossfit #fitnesschallenge #desiworkout #tiktokindian #fitnessfreak,16,"{'label': 'neutral', 'score': 0.8808432221412659}",1,0
911,571900,65,False,542,6475,2019-12-07T00:30:19.000Z,995500,13500000,76400,New fitness challenge for you guys #fitnesschallenge #fitnesstips #fyp #foryoupage #foryourpage #fitnessfreak,8,"{'label': 'neutral', 'score': 0.5341014266014099}",1,0
912,166200,2082,False,207,3253,2021-02-04T09:00:36.000Z,976300,5100000,10700,Bringing this one back #fyp #foryou #fitness #fitnesschallenge #workoutchallenge,15,"{'label': 'positive', 'score': 0.5857886075973511}",0,0
913,418500,87,False,700,3303,2021-11-15T14:19:55.000Z,930300,8000000,21300,#abschallenge #ABSolutely #fitnesschallenge #corecrusher #tiktokfitph #fitfamph #gymtok,23,"{'label': 'neutral', 'score': 0.8192263841629028}",1,0
914,4700000,124,True,3780,2004,2020-05-18T23:05:29.000Z,907700,7000000,13300,that must’ve hurt @danaimak_  #fyp #fitness #fail #fitnesschallenge #fitnessindia #foryoupage #foryou #xyzcba #xyzabc #triceptesters,11,"{'label': 'negative', 'score': 0.7957155108451843}",1,0
915,324800,41,False,214,6458,2022-04-25T14:50:56.000Z,873800,7200000,36200,how is your SINGLE LEG STRENGTH? #squats #fitness #fitnesschallenge #pistolsquat,15,"{'label': 'neutral', 'score': 0.7426785230636597}",1,0
916,4700000,124,True,3780,2579,2020-05-09T16:41:22.000Z,822600,10000000,4276,New Challenge  @danaimak_  #fyp #foryou #foryoupage #fitness #fitnesschallenge #tiktokchallenge #xyzbca #xyzcba #fitnessindia #tiktokindia,12,"{'label': 'neutral', 'score': 0.7108184099197388}",0,0
917,2200000,193,False,994,8774,2021-06-02T00:17:34.000Z,815400,18800000,88800,Oooohh GUYS it’s a good one! #coupleschallenge #fitnesschallenge #fit #aytbgworkouts #workout #homeworkout,15,"{'label': 'positive', 'score': 0.9804865717887878}",0,0
918,52500000,17,True,788,2797,2020-01-16T20:30:29.000Z,815200,6900000,20700,2020 vision #fitnesschallenge #fitness,14,"{'label': 'neutral', 'score': 0.6209275126457214}",0,0
919,2800000,169,False,604,1352,2020-06-26T01:48:56.000Z,807100,4100000,911,The ab reveal has been posted :) #situp #challenge #situpchallenge #fitnesschallenge,31,"{'label': 'positive', 'score': 0.8006295561790466}",0,0
920,3200000,12,False,757,6477,2022-07-07T12:31:46.000Z,4800000,26400000,7750,I am here to HELP you! #healthybreakfast #breakfast #healthyfood,8,"{'label': 'positive', 'score': 0.9475115537643433}",0,0
921,3200000,12,False,757,7215,2022-05-23T17:50:52.000Z,2800000,29200000,7191,Let ME teach you how! #healthybreakfast #breakfast #healthyfood #oatmeal,6,"{'label': 'positive', 'score': 0.7799429893493652}",0,0
922,750200,204,False,526,6884,2022-04-23T09:01:46.000Z,2800000,19700000,5163,Nah I got you ✨ #healthyfood #healthyfoodinspo #healthyrecipes #food,10,"{'label': 'positive', 'score': 0.914220929145813}",0,0
923,1500000,842,False,659,3903,2021-09-09T18:10:14.000Z,2500000,16600000,13400,This is your sign to follow me & cook some bomb healthy food COOKBOOK IS OUT NOW! #healthyfood #tiktokfood #homechef #foodtiktok #nutrition #food #fyp,15,"{'label': 'positive', 'score': 0.9467187523841858}",1,0
924,1500000,842,False,659,7710,2020-12-26T18:40:58.000Z,2400000,12100000,13900,Eating healthy doesn’t have to be boring!! Spice it up! #healthyfood #nutrition #tiktokfood #homechef #tiktokcooks #easymeal #mealprep,15,"{'label': 'positive', 'score': 0.8538287878036499}",0,0
925,649900,17,False,18,16700,2021-09-03T17:55:01.000Z,4400000,60400000,122600,#myrecipe #easyrecipe #foodrecipe #mysecretrecipe #veganrecipe #tiktokrecipe #foodislove #healthyfood #newrecipe #videorecipe,26,"{'label': 'positive', 'score': 0.571033775806427}",0,0
926,2000000,440,False,1693,6397,2021-02-14T15:14:59.000Z,2200000,9700000,1535,join the fam #fyp #healthyfood #health,10,"{'label': 'positive', 'score': 0.8108647465705872}",0,0
927,838500,1794,False,381,3351,2021-12-19T05:08:53.000Z,1900000,11400000,11200,Join me for an incredible #2022 #newyearsresolution #healthyfood #healthgoals #thatgirl #weightloss #wellbeing,20,"{'label': 'positive', 'score': 0.9781469702720642}",2,0
928,1500000,842,False,659,4120,2021-02-19T23:22:15.000Z,1900000,11200000,7021,this is a sign to follow me so i can show you how to make some bomb healthy food! #healthyfood #nutrition #tiktokfood #homechef #tiktokcooks #fyp,15,"{'label': 'positive', 'score': 0.9337739944458008}",0,0
929,256000,97,False,604,6001,2021-07-08T13:43:41.000Z,1900000,16300000,187500,light & easy avo corn salad ! full recipe on my blog✨ #healthy #saladrecipe #healthyrecipe #healthyfood #easyrecipe #summersalad #avocado #cornsalad,59,"{'label': 'positive', 'score': 0.9029052257537842}",0,0
930,94100,6832,False,265,6878,2021-06-10T04:49:55.000Z,1800000,8800000,23600,Oops  #fyp #foryou #foryoupage #viral #fypシ #oops #funny #comedy #healthy #healthyfood #happy #chocolate #cucumber #fail,8,"{'label': 'positive', 'score': 0.7442471385002136}",0,0
931,538900,158,False,566,8113,2020-09-30T22:11:46.000Z,1400000,8500000,10400,healthy eating but make it actually enjoyable  all recipes are on my blog!  #fyp #healthyfood #dietitian #healthyrecipes #wellness,13,"{'label': 'positive', 'score': 0.9253556132316589}",1,0
932,2300000,148,False,586,4861,2022-04-19T21:25:24.000Z,1300000,8800000,4350,BLUE SMOOTHIE BOWLS  this colour is everything wow! #smoothie #blue #smoothiebowl #fruit #tropical #mango #icecream #healthyrecipes #healthyfood #vegan #foodtiktok #foryou #xyz #twincoast,11,"{'label': 'positive', 'score': 0.9762776494026184}",1,0
933,750200,204,False,526,3585,2022-06-17T08:30:59.000Z,1300000,9200000,4889,i got you ✨ #healthyrecipes #healthyfood #healthyfoodinspo #food,12,"{'label': 'positive', 'score': 0.9491533637046814}",0,0
934,5700000,35,True,689,9286,2021-05-21T20:54:31.000Z,1300000,12100000,11500,Responder a @elizabethc9blue  acompañame a preparar tostadas francesas rellenas #saludable #healthyfood #aesthetic #healthyrecipes,50,"{'label': 'neutral', 'score': 0.61506187915802}",0,0
935,427500,469,False,242,10600,2021-06-05T18:02:26.000Z,1200000,14200000,3494,What should we name this bowl? #smoothiebowl #healthyfood #recipe #foryou #breakfast #chocolatecover,9,"{'label': 'neutral', 'score': 0.7441180944442749}",1,0
936,726900,7,False,96,34300,2021-06-17T13:27:00.000Z,1200000,16900000,73900,Ich mag Entengrütze‼️Diese Pflanze ist essbar und ungiftig!! #entengrütze #essbar #iceage #sid #lecker #healthyfood #vegan #veggie,7,"{'label': 'positive', 'score': 0.8111451864242554}",0,0
937,429100,604,False,1161,2202,2020-10-15T00:20:33.000Z,1200000,7800000,2630,Heyyyy welcome #TimeWarpScan #weightlosstips #weightlosshelp #workoutmotivation #healthyfood #gymmotivation #abworkout,15,"{'label': 'positive', 'score': 0.8873547315597534}",3,0
938,408300,2,False,145,13000,2022-04-23T05:22:52.000Z,1200000,11300000,9026,Reply to @fatriasefasaputro Nasi goreng with middle eastern twist..#myrecipe #easyrecipe #foodrecipe #mysecretrecipe #veganrecipe #tiktokrecipe #foodislove #healthyfood #newrecipe #videorecipe,169,"{'label': 'neutral', 'score': 0.773603618144989}",0,0
939,427500,469,False,242,12000,2021-03-05T17:34:18.000Z,1100000,10600000,10200,Omg so yummy  #smoothiebowl #healthyfood #chocolatebowl #recipe #tutorial #satisfying,9,"{'label': 'positive', 'score': 0.9849071502685547}",0,0
940,29700000,248,True,659,117600,2021-11-04T03:31:52.000Z,21100000,298500000,120500,It ends brutally  #thatlittlepuff #recipe #puffknowsbetter #PINKHolidayRemix,26,"{'label': 'neutral', 'score': 0.5075423121452332}",0,0
941,29700000,248,True,659,92300,2021-07-20T15:19:44.000Z,12800000,102500000,65600,It’s a crown baby!!! #thatlittlepuff #UltaSkinTok #catsoftiktok #recipe #DontQuitYourDaydream,25,"{'label': 'positive', 'score': 0.9102720022201538}",1,0
942,29700000,248,True,659,14800,2021-11-15T01:44:48.000Z,11600000,145300000,40500,Winter is around the corner!… That’s why we are lazy and posting old videos  #thatlittlepuff #recipe #puffknowsbetter #catsoftiktok,29,"{'label': 'neutral', 'score': 0.3912597596645355}",1,0
943,29700000,248,True,659,20600,2021-10-18T01:40:55.000Z,11100000,136600000,28600,It’s not like Puff failed all the time  #thatlittlepuff #recipe #PuffKnowsBetter #TargetHalloween,24,"{'label': 'neutral', 'score': 0.4562589228153229}",1,0
944,3100000,1247,False,277,39300,2021-12-03T22:17:01.000Z,9500000,84300000,403000,Creamy crunchy bubble potato pillows #cooking #foodasmr #asmrcooking #vegan #recipe #homecook #potato #foodtiktok #veganrecipes,44,"{'label': 'neutral', 'score': 0.679295003414154}",0,0
945,2200000,181,True,193,40100,2021-01-03T15:00:36.000Z,7400000,84600000,687500,Had to try this#tortillatrend#trend#tiktoktrend#trending#recipe#cooking#foodie#foodtiktok#mat#food#fördig#fördigsverige#fyp,17,"{'label': 'positive', 'score': 0.5098101496696472}",0,0
946,29700000,248,True,659,30800,2021-10-07T01:01:37.000Z,6600000,45600000,15400,Taking the game to the next level #thatlittlepuff #recipe #squidgame #squidgamenetflix,29,"{'label': 'positive', 'score': 0.9016200304031372}",0,0
947,2300000,140,False,87,56200,2022-02-17T02:21:09.000Z,6300000,59300000,101400,Plantains and picadillo #fypp #cooking #vegan #recipe,39,"{'label': 'neutral', 'score': 0.7906407117843628}",0,0
948,648000,378,False,217,30800,2021-05-25T00:02:51.000Z,5700000,35300000,756600,Tres Leches #fyp #foryoupage #viral #cake #fire #recipe #mexican #makethis #dessert,58,"{'label': 'neutral', 'score': 0.7429491877555847}",0,0
949,2200000,181,True,193,27000,2022-01-01T17:02:04.000Z,5600000,81000000,358600,BURGER CRUNCH WRAP #recipe #cooking #foodie #foodtiktok #food #foryou #fyp,24,"{'label': 'neutral', 'score': 0.7426242232322693}",0,0
950,33200000,443,True,301,60600,2021-03-19T17:48:15.000Z,5300000,25200000,61700,That Vegan Teacher where are yo——oh wait  #tiktokcooks #learnontiktok #vegan #steak #recipe,59,"{'label': 'neutral', 'score': 0.7815433740615845}",0,0
951,17900000,71,False,859,37100,2021-04-16T08:38:22.000Z,5300000,47400000,122300,Follow my YouTube channel #foodqood #icecream #ramadan #recipe @piattitipici,22,"{'label': 'neutral', 'score': 0.5637364983558655}",0,0
952,8400000,769,True,847,20900,2020-02-20T06:12:10.000Z,4700000,23000000,422100,Easy Oreo balls! We are so close to a 1 million followers   #thankyou #fyp #recipe #foryourpage #oreo #oreoballs #diy #bake #easy,59,"{'label': 'positive', 'score': 0.9761507511138916}",2,0
953,1800000,464,True,280,14500,2020-01-01T02:42:58.000Z,4700000,30900000,342600,THE coveted MCNUGGETS  #recipe #cooking #mcdonalds #nuggets #fyp #foryou,58,"{'label': 'positive', 'score': 0.678105890750885}",0,0
954,13700000,13,True,462,40300,2021-07-28T13:37:41.000Z,4600000,23700000,25100,#recipe #abirzkitchen #fypシ,59,"{'label': 'neutral', 'score': 0.8804642558097839}",0,0
955,489700,375,False,501,24600,2022-03-15T19:29:13.000Z,4500000,24700000,29100,If you want this recipe get this to 50 shares! #messytiktok #SmoothLikeNitroPepsi #messytok #aita #amiwrong #cookies #cookiesoftiktok #recipe #recipes #baking #bake #chocolate #chocolatechipcookies #cookiebars #motherinlaw #motherinlawproblems #bakery #bakerylife #bakersoftiktok #cookierecipe #chocolatechip #bakingrecipe #bakingtutorial #bakingtutorialvideo #hershey #chocolatelover #chocolaterecipe #cake #cakedecorating #cakedecorator #maritalproblems #inlaws #inlawproblems #foodie #dessert,60,"{'label': 'positive', 'score': 0.5470981597900391}",0,0
956,8400000,769,True,847,2818,2021-07-12T05:55:23.000Z,4500000,35700000,7483,this took me 6 HOURS… I’m this close  #diy #starbucks #starbuckscup #recipe #homemade #glitter,44,"{'label': 'neutral', 'score': 0.49363911151885986}",0,0
957,4600000,27,True,240,18900,2020-03-18T22:50:32.000Z,4500000,28100000,347900,Best Banana Bread  #foryоurpage #foryoupage #fyp #4u #lifeathome #tiktokfoodie #baking #bananabread #recipe #food #quarantine,43,"{'label': 'positive', 'score': 0.8015473484992981}",0,0
958,8400000,769,True,847,16500,2020-02-15T02:00:17.000Z,4300000,18100000,78800,I’ve never had this before  #fyp #foryourpage #fy #coconut #diy #recipe #tropical #fruit #kitchen #easy #chile,48,"{'label': 'positive', 'score': 0.5957578420639038}",1,0
959,33200000,443,True,301,14000,2021-09-23T18:25:34.000Z,4200000,24000000,31900,#duet with @_mrpyrex Great #recipe ! Should I try to #rap a recipe ?? #ramsayreacts #tiktokcooks,41,"{'label': 'positive', 'score': 0.9636833071708679}",0,0
960,497400,583,False,2541,154800,2021-12-12T12:21:36.000Z,19500000,167400000,314100,#foryoupage #food #cooking #viral #sucuk #suçuk #keşfet,10,"{'label': 'neutral', 'score': 0.8695333003997803}",0,0
961,9400000,97,True,87,143100,2021-05-30T15:48:40.000Z,18500000,132500000,209300,Ratatouille  #ratatouille #food #foodie #cooking #asmr #fyp,52,"{'label': 'neutral', 'score': 0.7785922884941101}",0,0
962,20800000,2050,True,3586,14900,2020-08-20T17:33:21.000Z,10400000,138900000,16600,Posting results in 1 second!! #tutorial #cooking my lunch today!,30,"{'label': 'positive', 'score': 0.7954457402229309}",0,0
963,1100000,70,False,44,32400,2022-05-14T19:19:08.000Z,9800000,51300000,36000,"rien de mieux qu’un gâteau aux fraises et au chocolat, non ? vous voulez la partie 2 ? dites-le moi ❤️ bisous #chocolat #cooking #cook",60,"{'label': 'neutral', 'score': 0.5018694400787354}",2,0
964,3100000,1247,False,277,39300,2021-12-03T22:17:01.000Z,9500000,84300000,403000,Creamy crunchy bubble potato pillows #cooking #foodasmr #asmrcooking #vegan #recipe #homecook #potato #foodtiktok #veganrecipes,44,"{'label': 'neutral', 'score': 0.679295003414154}",0,0
965,2000000,498,False,108,69200,2021-07-03T10:27:44.000Z,8900000,81300000,209000,NO KNIFE! ❌ #cooking #fyp #foryoupage #viral @gordonramsayofficial,19,"{'label': 'neutral', 'score': 0.740964412689209}",0,0
966,9400000,97,True,87,82900,2021-05-27T17:03:01.000Z,8100000,61100000,42200,Beef rendang  #food #foodie #indonesia #cooking #asmr #fyp,53,"{'label': 'neutral', 'score': 0.7964342832565308}",0,0
967,4300000,380,False,181,10600,2022-04-07T18:40:11.000Z,7700000,93600000,27500,Recreating all the sounds from the Turning Red Cooking Scene at the drums! #turningred #pixar #cooking #asmr #rhythm,24,"{'label': 'positive', 'score': 0.5833076238632202}",0,0
968,2200000,181,True,193,40100,2021-01-03T15:00:36.000Z,7400000,84600000,687500,Had to try this#tortillatrend#trend#tiktoktrend#trending#recipe#cooking#foodie#foodtiktok#mat#food#fördig#fördigsverige#fyp,17,"{'label': 'positive', 'score': 0.5098101496696472}",0,0
969,61200,314,False,66,167500,2021-04-26T19:43:21.000Z,6800000,39000000,201200,I ain’t about that domesticated life. #fail #wifeymaterial #foryou #fyp #cooking I/B: @lobeloofficial,15,"{'label': 'negative', 'score': 0.7944039106369019}",0,0
970,9400000,97,True,87,64600,2021-03-18T18:13:49.000Z,6800000,37700000,64400,Shoyu ramen  #ramen #food #foodie #cooking #asmr #fyp,58,"{'label': 'neutral', 'score': 0.8168213963508606}",0,0
971,1600000,17,False,143,33100,2022-06-08T15:42:35.000Z,6700000,92300000,115300,Do you feel bored when you are alone?#outdoors #camping #outdoorlife #campingtents #outdoorgear #outdoortool #enjoylife #cooking #foryou,126,"{'label': 'neutral', 'score': 0.7055732607841492}",0,0
972,4200000,1849,True,723,43300,2020-07-27T01:44:01.000Z,6500000,40800000,343800,This really is the perfect steak!! #steak #fyp #learnontiktok #cooking,59,"{'label': 'positive', 'score': 0.9825777411460876}",0,0
973,2300000,140,False,87,56200,2022-02-17T02:21:09.000Z,6300000,59300000,101400,Plantains and picadillo #fypp #cooking #vegan #recipe,39,"{'label': 'neutral', 'score': 0.7906407117843628}",0,0
974,972300,0,False,45,43200,2021-03-05T00:14:05.000Z,6200000,28500000,137700,Singing with my dad #dad #son #singers #sing #funny #comedy #cooking #friedchicken,15,"{'label': 'positive', 'score': 0.7728869915008545}",0,0
975,8900000,232,True,293,41700,2021-03-12T00:16:50.000Z,6000000,26200000,219800,This can’t keep happening #vintage #cooking #baking #cake,44,"{'label': 'negative', 'score': 0.6086083054542542}",0,0
976,18100000,1863,True,1095,39400,2021-08-26T21:16:54.000Z,6000000,66800000,86100,Life Hacks  #fyp #lifehack #lifehacks #hacks #lifeadvice #advice #hack #cooking #cook #chef #onlyjayus inspo: @sidneyraz,33,"{'label': 'neutral', 'score': 0.7369378209114075}",1,0
977,3100000,164,False,103,14200,2022-06-07T16:02:59.000Z,6000000,72700000,89000,By foodqood #fypシ #cooking #tiktok #food,33,"{'label': 'neutral', 'score': 0.847393274307251}",0,0
978,3300000,247,True,598,62900,2022-03-01T15:14:19.000Z,5900000,32000000,207000,What a chef!!!! #tinychef #basil #vegan #cook #cooking #live #fyp #singing #lorde,32,"{'label': 'positive', 'score': 0.9640427231788635}",0,0
979,8400000,409,True,867,24000,2020-12-12T11:05:38.000Z,5900000,82400000,30700,Oh No! #fyp #foryou #asmr #cooking,25,"{'label': 'negative', 'score': 0.7305981516838074}",0,0
980,9400000,97,True,87,143100,2021-05-30T15:48:40.000Z,18500000,132500000,209300,Ratatouille  #ratatouille #food #foodie #cooking #asmr #fyp,52,"{'label': 'neutral', 'score': 0.7785922884941101}",0,0
981,420400,114,False,115,56500,2021-06-17T16:29:11.000Z,8400000,66400000,57900,Another watermelon! Who wants some??  #fy #foryou #foru #foryoupage #food #foodie #viral #watermelonsugar @foodies @kalesalad,24,"{'label': 'positive', 'score': 0.5923209190368652}",0,0
982,626000,287,False,126,46700,2021-06-09T01:38:24.000Z,8100000,82800000,87300,When you’re hungry at work! #itsajoke #pizza #foodie #fypage #rectanglepizzaforlife,22,"{'label': 'positive', 'score': 0.7840011119842529}",0,0
983,9400000,97,True,87,82900,2021-05-27T17:03:01.000Z,8100000,61100000,42200,Beef rendang  #food #foodie #indonesia #cooking #asmr #fyp,53,"{'label': 'neutral', 'score': 0.7964342832565308}",0,0
984,79600,294,False,532,52600,2021-07-06T16:28:58.000Z,7800000,50800000,425700,*thinks back to all the time wasted in the past. #kitchenhack #foodie #shreddedchicken #fyp #foryou #xyzbca,14,"{'label': 'negative', 'score': 0.48239222168922424}",0,0
985,316600,159,False,79,42800,2021-09-28T04:48:40.000Z,7600000,36300000,355900,#catsoftiktok #funny #foodie #fyp,29,"{'label': 'positive', 'score': 0.5323399901390076}",0,0
986,2200000,181,True,193,40100,2021-01-03T15:00:36.000Z,7400000,84600000,687500,Had to try this#tortillatrend#trend#tiktoktrend#trending#recipe#cooking#foodie#foodtiktok#mat#food#fördig#fördigsverige#fyp,17,"{'label': 'positive', 'score': 0.5098101496696472}",0,0
987,134100,471,False,101,7927,2022-01-20T01:26:23.000Z,7100000,82500000,4603,#billybishop#billybishopairport#airport#iphonetricks#fails#trickshot#budgeting#foodie#collegelife#toronto#2022#UmYeah#homemade#snowstorm#yztiktok#yzt,30,"{'label': 'negative', 'score': 0.7948232889175415}",0,0
988,9400000,97,True,87,64600,2021-03-18T18:13:49.000Z,6800000,37700000,64400,Shoyu ramen  #ramen #food #foodie #cooking #asmr #fyp,58,"{'label': 'neutral', 'score': 0.8168213963508606}",0,0
989,1700000,8,False,399,21100,2022-05-03T13:38:29.000Z,6100000,150900000,478100,#foodie #food#flavour #gourmet #foodtiktok,19,"{'label': 'neutral', 'score': 0.562720537185669}",2,0
990,519900,250,False,446,73700,2022-02-07T18:49:43.000Z,6000000,54100000,144500,They're jealous of the couple #foryoupage #foryou #fyp #foryoupageofficiall #tiktok #trending #viral #discopangpang #jtbetv #korean #foodie #fy #4u,33,"{'label': 'neutral', 'score': 0.5911744236946106}",1,0
991,4200000,28,False,102,21800,2021-06-16T19:02:06.000Z,5800000,26600000,86900,When you haven’t had sushi in a while...#toddlersoftiktok #fyp #foryou #bellafoodie #momsoftiktok #toddlermom #sushi #foodie,58,"{'label': 'neutral', 'score': 0.6858499646186829}",2,0
992,2200000,181,True,193,27000,2022-01-01T17:02:04.000Z,5600000,81000000,358600,BURGER CRUNCH WRAP #recipe #cooking #foodie #foodtiktok #food #foryou #fyp,24,"{'label': 'neutral', 'score': 0.7426242232322693}",0,0
993,67600,1753,False,196,124400,2021-02-13T17:33:06.000Z,5500000,19800000,180200,#stitch with @kiwified #highschool #college #food #foodie #cheating #fyp #cheer #athlete #blowthisup #trending #beautiful #dog #blm #alm,59,"{'label': 'positive', 'score': 0.531535267829895}",0,0
994,18800000,3442,False,2036,31100,2021-01-11T05:36:18.000Z,5300000,46900000,13800,Un Intento mas probando la pasta en el aceite!! Alguien me explique ¿qué pasó? #fyp #Comedia #Teleport #foodie,59,"{'label': 'neutral', 'score': 0.7803804278373718}",0,0
995,2300000,0,True,106,64100,2021-11-04T17:11:50.000Z,5100000,33600000,62800,You asked for this! #10numara #wall #duvar #everythingiscake #cake #realisticcake #foodie #foryoupage #fyp #satisfying  #mandalina #mandarin #asmr,19,"{'label': 'positive', 'score': 0.885251522064209}",0,0
996,9400000,97,True,87,30100,2021-07-29T14:28:08.000Z,5000000,31800000,24300,Poke  #food #foodie #cooking #asmr #saladrecipe #fyp,56,"{'label': 'neutral', 'score': 0.8785958886146545}",0,0
997,737600,1030,False,27,17700,2021-08-04T00:31:46.000Z,4900000,36700000,17900,#pizzazz #pizzazzplus #food #journey #foodie #foodtiktok,10,"{'label': 'neutral', 'score': 0.6779724359512329}",2,0
998,492700,38,False,77,45500,2021-08-02T20:05:00.000Z,4900000,38900000,70200,A simple Margherita  #fyp #foryoupage #pizza #neopolitan #outdoorcooking #foodie #pizzaboy #cooking #cheese,39,"{'label': 'neutral', 'score': 0.630436360836029}",0,0
999,1300000,766,False,1936,13100,2021-09-16T02:49:40.000Z,4900000,18000000,35700,#duet with @tinekeyounger Did not expect this at the end BRAVO!  #foodie #KeepItRealMeals #goodasf #fypシ,55,"{'label': 'positive', 'score': 0.9649812579154968}",0,0
1000,32100000,289,True,797,141800,2022-01-22T03:53:50.000Z,25000000,302300000,189500,#tiktokfood #roastbeef #asmr,59,"{'label': 'neutral', 'score': 0.9187228083610535}",0,0
1001,32100000,289,True,797,121300,2022-02-06T01:15:16.000Z,23800000,243700000,244800,#tiktokfood #asmr,59,"{'label': 'neutral', 'score': 0.9020417928695679}",0,0
1002,1700000,287,False,640,166000,2022-04-09T14:58:03.000Z,19500000,141900000,136900,Reply to @roblox_fanas  The end tho #knifeskills #foodchallenge #cucumber #cucumberchallenge #asmr #asmrsound #asmrfood #satisfying #sosatisfying #oddlysatisfying #oddlysatisfyingvideo #didyouknow #tiktokfood #sustainability,29,"{'label': 'neutral', 'score': 0.5895237922668457}",1,0
1003,32100000,289,True,797,106100,2021-12-20T23:45:53.000Z,15700000,132300000,112500,#Bossam #tiktokfood #asmr,58,"{'label': 'neutral', 'score': 0.8286431431770325}",0,0
1004,32100000,289,True,797,57800,2022-03-11T09:51:36.000Z,15600000,219700000,73700,Subscribe to YouTube → Bayashi TV #tiktokfood #roastbeef #sandwich #asmr,57,"{'label': 'neutral', 'score': 0.9082632064819336}",0,0
1005,33200000,443,True,301,126700,2021-11-06T21:25:41.000Z,15300000,132200000,292400,Hey @tillyramsay did you say I can’t #dance ?? #fooddance #tiktokfood,15,"{'label': 'neutral', 'score': 0.5516923069953918}",0,0
1006,1600000,216,False,350,18900,2022-02-16T03:39:17.000Z,13600000,276900000,27700,We tried Pizza videography with dslr camera  @sashin__8ight #subasx #tiktoknepal #tiktokfood #learnontiktok #learnwithtiktok #foryoupage #yummy,18,"{'label': 'neutral', 'score': 0.6559149026870728}",0,0
1007,32100000,289,True,797,66600,2021-12-03T23:21:05.000Z,12200000,118100000,48300,#tiktokfood #asmr,51,"{'label': 'neutral', 'score': 0.9020417928695679}",0,0
1008,2900000,100,False,394,37800,2021-01-14T12:58:56.000Z,11400000,141300000,241900,chocolate cake with sprinkles  #chocolate #sweets  #sprinkles #cake #tiktokfood #fyp #satisfying #odlysatisfying #chocolatelover #desserts,21,"{'label': 'positive', 'score': 0.801593005657196}",1,0
1009,32100000,289,True,797,67000,2022-01-18T07:50:43.000Z,10700000,110300000,73700,Collab with @omuraisupuro #omelette #tiktokfood,37,"{'label': 'neutral', 'score': 0.8803909420967102}",0,0
1010,32100000,289,True,797,53000,2022-05-12T07:09:19.000Z,9100000,101300000,29700,#tiktokfood #asmr,39,"{'label': 'neutral', 'score': 0.9020417928695679}",0,0
1011,32100000,289,True,797,82800,2021-08-15T00:37:43.000Z,8800000,67000000,60000,@itz_rainbowish への返信 #tiktokfood #cheese,34,"{'label': 'neutral', 'score': 0.8636652827262878}",0,0
1012,32100000,289,True,797,31800,2021-11-27T21:58:50.000Z,8800000,70800000,43200,#tiktokfood #buffalowing #asmr,55,"{'label': 'neutral', 'score': 0.8980975151062012}",0,0
1013,32100000,289,True,797,29900,2022-05-13T05:03:00.000Z,8100000,67600000,100200,#tiktokfood,45,"{'label': 'neutral', 'score': 0.8457003235816956}",0,0
1014,2900000,29,False,810,42700,2022-01-24T08:10:14.000Z,7900000,78700000,42600,#tiktokfood #czttfd #omg,21,"{'label': 'neutral', 'score': 0.6152568459510803}",0,0
1015,32100000,289,True,797,54100,2022-03-17T09:40:36.000Z,7800000,68600000,56200,"Love this song!! @charlieputh, @shayneorok  #tiktokfood",26,"{'label': 'positive', 'score': 0.9850714206695557}",0,0
1016,32100000,289,True,797,73500,2021-09-24T22:20:57.000Z,7800000,60900000,34800,Reply to @ilove5umshooting  #tiktokfood #asmr,27,"{'label': 'neutral', 'score': 0.8809558749198914}",0,0
1017,3400000,323,True,359,28400,2021-11-02T13:14:37.000Z,7700000,72700000,28300,@nerwin1 への返信 butter　#omelette #egg #tiktokfood #TikTok教室,44,"{'label': 'neutral', 'score': 0.8865154385566711}",0,0
1018,32100000,289,True,797,80500,2022-05-05T03:59:18.000Z,7500000,66000000,45000,#tiktokfood #asmr,59,"{'label': 'neutral', 'score': 0.9020417928695679}",0,0
1019,32100000,289,True,797,48100,2021-11-14T03:42:39.000Z,7200000,52200000,24100,#tiktokfood #cheese #asmr,56,"{'label': 'neutral', 'score': 0.8941116333007812}",0,0
